n,SMILE,class
234,c1ccc(CN2CCC(CCN=c3cc4c(n[nH]3)-c3ccccc3CCC4)CC2)cc1,1.0
235,NS(=O)(=O)c1ccc(NC(=S)NCCN2CCCCC2)cc1,0.0
236,NC(=O)N=c1[nH]c(=NCc2ccccc2)c2ccccc2[nH]1,0.0
237,O=S(=O)(N=c1[nH]ccs1)c1ccc(NCc2cc(Cl)cc(C=NO)c2O)cc1,0.0
238,C#CCNC1CCc2cccc(OC(=O)N(C)CCC)c21,0.0
239,O=C(CNCc1ccccc1F)Nc1ccc2nc3n(c(=O)c2c1)CCC3,1.0
240,Oc1cccc2nc3c(O)cccc3nc12,0.0
241,CCCSc1nc2[nH]c3c(c(=N)c2s1)C1CC(CC)=CC(C3)C1,0.0
242,C#CCN(CCCN1C(=O)c2ccccc2C1=O)Cc1ccccc1,0.0
243,O=C(C=NO)Nc1ccc[n+](Cc2cccc(C[n+]3cccc(NC(=O)C=NO)c3)c2)c1,0.0
244,COc1cccc2cc[n+](-c3cccc(C)c3)cc12,0.0
245,O=C1c2ccccc2C(=O)N1CCCCCCCNCc1ccccc1,1.0
246,COc1cc(CCC(=O)N=CC(=O)Nc2ccccc2Cl)ccc1O,0.0
247,c1cc[n+](CCCCCCCC[n+]2ccccc2)cc1,0.0
248,CNC(=O)Oc1cccc(CN(C)CCCCCCCOc2ccc3c(c2)CC(=Cc2cc(OC)c(OC)c(OC)c2)C3=O)c1,1.0
249,CC(C)c1ccc(NC(=O)Oc2ccc3c(c2)C2(C)CCOC2N3C)cc1,0.0
250,Fc1ccc(-c2nnc(N3CCN(c4ccccn4)CC3)o2)cc1,1.0
251,N#Cc1cc(C#N)c(=N)[nH]c1NCCCC1CCN(Cc2ccccc2)CC1,1.0
252,CCCCCN=C(C=NO)N(C)C,0.0
253,COc1cc2c(cc1O)CCC(C)(CCNCCCCCCCCN=c1c3c([nH]c4cc(Cl)ccc14)CCCC3)O2,1.0
254,NCCCCCCNCCSSCCNCCCCCCN,0.0
255,ON=Cc1cccc[n+]1COCCOC[n+]1ccccc1C=NO,0.0
256,CC(C)(C)c1cccc(C(=O)CF)c1,1.0
257,CCCCCCCCCCCCCCN=c1c2c([nH]c3ccc(OC)cc13)CCCC2,0.0
258,COc1cc2c(cc1OC)C(=O)C(=Cc1cc[n+](Cc3ccc(F)cc3)cc1)C2,1.0
259,CC(C)c1ccc(NC(=O)Oc2ccc3c(c2)C2(C)CC[N+](C)(CCc4ccccc4)C2N3C)cc1,1.0
260,CCN(CCC=Nc1cc(O)c(NCCCN(CC)Cc2ccccc2OC)cc1O)Cc1ccccc1OC,1.0
261,CC1(c2nccc3cc4c(cc23)OCO4)OC(O)c2c1ccc1c2OCO1,0.0
262,CCN(Cc1ccccc1)Cc1ccc(-c2cc3ccc(OCCNC(=O)Cc4cc(F)cc(F)c4)cc3oc2=O)cc1,1.0
263,COc1ccc(C(=O)CCC2C=CN(Cc3cccc(Cl)c3)C=C2C(N)=O)cc1OC,0.0
264,O=c1c2cc(Cl)ccc2oc2ccc(OCCCCCN3CCCCCC3)cc12,1.0
265,CC(C)(C)c1cc[n+](CCCCC[n+]2ccc(C(C)(C)C)cc2)cc1,0.0
266,COc1ccc(-c2[nH]c(=NC3CCN(Cc4ccc(C)cc4)CC3)sc2-c2ccc(OC)cc2)cc1,1.0
267,C[n+]1c(C=Cc2cc3ccccc3[nH]2)cc(N2CCN(CCO)CC2)c2ccccc21,0.0
268,CC(c1cccc(OC(=O)N(C)C(C)Cc2ccccc2)c1)N(C)C,1.0
269,c1ccc2c(=NCCCCCCCCN3CCOCC3)c3c([nH]c2c1)CCCC3,1.0
270,COC(=O)c1ccc(C[n+]2ccc(CCC(=O)C3Cc4cc(OC)c(OC)cc4S3)cc2)cc1,1.0
271,O=C(CCC1CCN(Cc2ccccc2)CC1)c1ccc2c(c1)CNCCC2,1.0
272,COc1ccc(-c2[nH]c(=NCC3CCN(Cc4ccccc4C)CC3)sc2-c2ccc(OC)cc2)cc1,1.0
273,C[n+]1c2ccccc2c(N)c2ccccc21,0.0
274,C#CCN1CCC(OC(=O)Nc2ccccc2)CC1,0.0
275,C#CCCCC[n+]1ccccc1C=NO,0.0
276,CC1=CC2Cc3[nH]c4cc(Cl)ccc4c(=NCCCCCCCCCN=c4c5c([nH]c6ccccc46)CCCC5)c3C(C1)C2,1.0
277,CN(C)C(=O)Oc1ccc(C(O)CNC2CCCCC2)cc1,1.0
278,c1ccc2c(c1)Nc1ccccc1S2,0.0
279,C#CCN1CCCC(COC(=O)Nc2ccc(C(C)C)cc2)C1,0.0
280,O=C(CN1CCN(C(=O)c2ccccc2F)CC1)N1CCN(CCCc2c[nH]c3ccccc23)CC1,0.0
281,CNC(=O)Oc1cccc(CN(C)CCCOc2ccc3c(c2)OC(=Cc2cc(OC)c(OC)c(OC)c2)C3=O)c1,1.0
282,Cc1ccccc1NC(=O)Oc1ccc2c(c1)C1(C)CCOC1N2C,1.0
283,C#CCN(C)C(C)Cc1cccc(OC(=O)N(C)CC)c1,0.0
284,CCCCN=c1c2c([nH]c3ccc(OC)cc13)CCCC2,0.0
285,CNC(=O)Oc1cccc(CN(C)CCCCCCCOc2ccc3c(c2)OC(=Cc2cccc4ccccc24)C3=O)c1,1.0
286,CCC1=CC2Cc3[nH]c4cc(Cl)ccc4c(=N)c3C(C1)C2,1.0
287,O=C1c2ccccc2C(=O)N1CCCCCCCCNCc1cccc(Cl)c1,1.0
288,COc1cc2c(cc1OC)C(c1ccccc1)N(CC1CCN(Cc3cccc(C=NO)c3O)CC1)CC2,0.0
289,COc1cc2[nH]c(=O)c(C(=O)NCC3CCN(Cc4ccccc4)CC3)c(O)c2cc1OC,1.0
290,CNC(=O)Oc1cccc(CN(C)CCCCCCCOc2ccc3c(c2)OC(=Cc2cc(Cl)cc(Cl)c2)C3=O)c1,1.0
291,COc1ccccc1CNCCCCCCNCCCCCCCCNCCCCCCNCc1ccccc1OC,0.0
292,O=C(CN1CCN(C(=O)c2ccc(Cl)cc2)CC1)N1CCN(CCCc2c[nH]c3ccccc23)CC1,0.0
293,COc1ccc2cc3[n+](cc2c1OCc1ccc(Cl)cc1)CCc1cc2c(cc1-3)OCO2,0.0
294,Cc1cc(=O)oc2cc(OCc3cc[n+](Cc4ccc([N+](=O)[O-])cc4)cc3)ccc12,0.0
295,CC1=CC2Cc3[nH]c4cc(Cl)ccc4c(=NCCCCCCCN=c4c5c([nH]c6ccccc46)CCCC5)c3C(C1)C2,1.0
296,COc1ccc2cc3[n+](cc2c1OCc1cccc(C)c1)CCc1cc2c(cc1-3)OCO2,0.0
297,O=C(CCC1CCN(Cc2ccccc2)CC1)c1ccc2c(c1)NCCC2,1.0
298,CN(C)C(=O)Oc1ccc2c(c1)C(N(C)C)CC2,0.0
299,COc1ccc2[nH]cc(CCNC(=O)CN(CCCCCCN=c3c4c([nH]c5ccc(OC)cc35)CCCC4)C(=O)C=Cc3ccc(O)c(OC)c3)c2c1,0.0
300,CCNC(=O)Oc1ccc2c(c1)C1(C)COC(O2)O1,1.0
301,C=Cc1oc2ccc(Br)cc2c(=O)c1CN(Cc1ccccc1)C(=CC(=O)OC)C(=O)OC,0.0
302,Cc1ccc(NC(=O)c2cc(=O)c3cc(C=CC(=O)OCCN(C)C)ccc3o2)cc1C,1.0
303,O=C(CCC1CCN(Cc2ccccc2)CC1)c1cc2c3c(c1)CCC(=O)N3CCC2,1.0
304,CN(Cc1ccccc1)Cc1ccc(C=C2CCc3cc(OCCCCCN4CCCCC4)ccc3C2=O)cc1,1.0
305,COc1cccc(C=NNC(=O)N2CCN(c3ccccn3)CC2)c1OC,0.0
306,Cc1ccc(CN2CCC(N=c3[nH]c(-c4ccc(Cl)cc4)c(-c4ccc(Cl)cc4)s3)CC2)cc1,0.0
307,COc1cc2oc(-c3ccc(NCCCCN=c4c5c([nH]c6cc(Cl)ccc46)CCCC5)cc3)cc(=O)c2c(OC)c1OC,1.0
308,c1ccc2c[n+](CCCCC[n+]3ccc4ccccc4c3)ccc2c1,0.0
309,N=c1c2c([nH]c3cc(Cl)ccc13)C1CCC2C1,1.0
310,CCN(CCCCCC=Nc1cc(O)c(NCCCCCCN(CC)C(C)c2ccccc2OC)cc1O)C(C)c1ccccc1OC,1.0
311,c1ccc2c[n+](CCCCCCCCCC[n+]3ccc4ccccc4c3)ccc2c1,1.0
312,COc1ccc(NC(=S)NCCN2CCCCC2)cc1,0.0
313,COc1ccc2[nH]cc(CCNC(=O)CC3CCN(Cc4cccc(C)c4)CC3)c2c1,0.0
314,CCNC(=O)Oc1cccc2c1CCC1CCN(C)C21,1.0
315,CCCSc1nc2[nH]c3c(c(=N)c2s1)C1CC(C)=CC(C3)C1,0.0
316,O=c1c2c3c(sc2nc2n1CCCN2)CN(Cc1ccccc1)CC3,0.0
317,Cc1ccc(-c2[nH]c(=NC3CCN(Cc4ccccc4)CC3)sc2-c2ccc(C)cc2)cc1,0.0
318,COc1ccc2[nH]cc(CCNC(=O)C=Cc3cc[n+](Cc4ccccc4F)cc3)c2c1,1.0
319,COc1ccc2oc(C(=O)OCC3CCN(Cc4ccccc4)CC3)cc(=O)c2c1,0.0
320,Brc1ccc(CN2CCN(c3nc(=NCc4ccccc4)cc[nH]3)CC2)cc1,0.0
321,Fc1ccc2c(C3CCN(CCN4CCCC4)CC3)noc2c1,0.0
322,COc1cc(C(=O)NCCCC(=O)NN=c2c3c([nH]c4ccccc24)CCCC3)cc(OC)c1OC,1.0
323,Cc1cc(-c2c3ccccc3[n+](C)c3ccccc23)cc(C)c1C,0.0
324,O=c1c(-c2ccc(OCCCCN3CCc4ccccc4C3)cc2)coc2cc(OCCCCN3CCc4ccccc4C3)cc(O)c12,0.0
325,CC(c1cccc(OC(=O)N(C)C(C)Cc2ccccc2)c1)N(C)C,1.0
326,CCN(C)C(=O)OC1CCN(C2Cc3ccccc3C2)CC1,0.0
327,O=C(CCCCN1CCC2c3ccccc3NC2C1)Nc1ccc(C=C2CCn3c2nc2ccccc2c3=O)cc1,1.0
328,O=C(NCCCCCCCN=c1c2c([nH]c3ccccc13)CCCCC2)c1cc2ccccc2o1,1.0
329,CCN(CCCCCC=Nc1cc(O)c(NCCCCCCN(CC)Cc2ccccc2)cc1O)Cc1ccccc1,1.0
330,COc1cccc2cc[n+](-c3ccccc3I)cc12,0.0
331,COc1cc(N)c(Cl)cc1C(=O)C(C)CC1CCN(CC2CCCCC2)CC1,1.0
332,Clc1cccc(CN=c2cc[nH]c(=NC3CCN(Cc4ccccc4)CC3)[nH]2)c1,0.0
333,O=C(Cc1c[nH]c2ccc(Br)cc12)NCCCCCCCN=c1c2c([nH]c3cc(Cl)ccc13)CCCC2,1.0
334,COc1cccc2c1C=[N+](c1cccc(Cl)c1)CC2,0.0
335,c1ccc2c(CN=c3cc[nH]c(N4CCCC4)n3)cccc2c1,0.0
336,c1ccc2oc(CN(CCCCCCCN=c3c4c([nH]c5ccccc35)CCCCC4)Cc3cc4ccccc4o3)cc2c1,1.0
337,CC[N+](C)(CCCCCC(=O)N(C)CCCCCCCCN(C)C(=O)CCCCC[N+](C)(CC)Cc1ccccc1OC)Cc1ccccc1OC,1.0
338,CCN(Cc1ccccc1)C(=O)C=Cc1ccc(OC(=O)N(c2ccccc2)c2ccccc2)c(OC)c1,0.0
339,Cc1cc(=O)oc2cc(OCc3cc[n+](Cc4ccccc4)cc3)ccc12,1.0
340,COc1cc2c(cc1OC)C(=O)C(CC1C=CN(Cc3cccc(Cl)c3)C=C1C(N)=O)C2,0.0
341,COc1c(O)cc(C2Oc3cc(O)c(CC=C(C)CCC=C(C)C)c(O)c3C(=O)C2O)cc1O,0.0
342,COc1ccccc1CN(C)Cc1ccc(-c2cc3cc(OC)c(OC)cc3oc2=O)cc1,1.0
343,c1ccc2c[n+](CCCCCCCCCCC[n+]3ccc4ccccc4c3)ccc2c1,1.0
344,CC(C)N=c1[nH]c(=NCCc2ccccc2)c2ccccc2[nH]1,0.0
345,CC(c1ccc2c(c1O)OCO2)c1nccc2cc3c(cc12)OCO3,0.0
346,Oc1ccc(C=NC2CCN(Cc3ccccc3)C2)c(O)c1,0.0
347,COc1cc2c(cc1OC)C(=O)C(CC1CCN(CCCN=c3c4c([nH]c5cc(Cl)ccc35)CCCC4)CC1)C2,1.0
348,COc1ccc2cc3[n+](cc2c1OC(C)c1ccccc1)CCc1cc2c(cc1-3)OCO2,1.0
349,COC(=O)c1c[n+](Cc2ccccc2C)ccc1CC1Cc2cc(OC)c(OC)cc2C1=O,1.0
350,Cc1c(C)c2c(c(C)c1O)CCC(C)(C(=O)NCCCCCCCCN=c1c3c([nH]c4cc(Cl)ccc14)CCCC3)O2,1.0
351,NS(=O)(=O)c1ccc(-n2cc(COc3ccc(C=NN=c4c5c([nH]c6ccccc46)CCCC5)cc3)nn2)cc1,0.0
352,Clc1cccc2c1CN1CCCCCC1=N2,0.0
353,COc1cc(C=CC(=O)O)ccc1O,0.0
354,C=CC[N+](C)(C)c1ccc(OC)cc1,0.0
355,CN(C)c1ccc(C(=O)NCCCCCN=c2c3c([nH]c4ccccc24)CCCC3)cc1,1.0
356,CSC(Cn1nnc2cc(C#Cc3ccc(-n4ccnc4CO)cc3)ccc21)N(O)C=O,0.0
357,CCCNc1cc(NCCSCc2ccc(CN(C)C)o2)c([N+](=O)[O-])cc1[N+](=O)[O-],1.0
358,CSC(Cn1nnc2cc(C#Cc3ccc(N4CC(O)C(O)C4)cc3)ccc21)N(O)C=O,0.0
359,NC(Cc1c[nH]c2ccccc12)C(=O)NCCCCN=c1c2c([nH]c3ccccc13)CCCC2,0.0
360,Cc1ccccc1NC(=O)Oc1ccc2c(c1)C1(C)CCOC1O2,1.0
361,c1ccc(CN2CCC(COc3noc4ccccc34)CC2)cc1,0.0
362,COc1ccc(-c2[nH]c(=NC(=O)C3CCN(Cc4cc(F)cc(F)c4)CC3)sc2-c2ccc(OC)cc2)cc1,0.0
363,CC(C)N(CCSC(=NO)C(=O)c1ccc(Cl)cc1)C(C)C,0.0
364,COc1ccc2[nH]cc(CCNC(=O)C=Cc3cc[n+](Cc4cccc(F)c4)cc3)c2c1,1.0
365,O=C(CCCCCN1CCC2c3ccccc3NC2C1)Nc1ccc(C=C2CCn3c2nc2ccccc2c3=O)cc1,1.0
366,C=C(C)C1CCC(C)(O)C(C2C(=O)C(C(=O)C(C)C)C(=O)C(CC=C(C)C)(CC=C(C)C)C2=O)C1,0.0
367,O=C(CNCc1ccccc1)Nc1ccc2nc3n(c(=O)c2c1)CCC3,1.0
368,COc1ccccc1CN(C)CCCCCC(=O)N(C)CCCCCCCCN(C)C(=O)CCCCCN(C)Cc1ccccc1OC,1.0
369,CCc1ccc(NC(=O)COc2c(Cl)cc(Cl)cc2S(=O)(=O)N2CCN(C(=O)c3ccco3)CC2)cc1,0.0
370,CC1=CC2Cc3[nH]c4cc(Cl)ccc4c(=NCCCCCCCCN=c4c5c([nH]c6ccccc46)CCCC5)c3C(C1)C2,1.0
371,O=C1c2ccccc2C(=O)N1CCCCCCCCNCc1ccccc1,1.0
372,O=[N+]([O-])c1ccc2c(c1)c(OCC1CCCCC1)nn2Cc1ccccc1,0.0
373,Cc1cccc(C[n+]2ccc(C(=O)NCCc3c[nH]c4ccccc34)cc2)c1,0.0
374,COc1ccc(CN=c2[nH]c(CC(N)=O)nc3ccccc23)cc1OC,0.0
375,CN1CCC2(C)c3cc(OC(=O)N4CCc5ccccc5C4)ccc3N(C)C12,1.0
376,c1cc[n+](CCCCCCCC[n+]2ccc3ccccc3c2)cc1,1.0
377,C#CCNCC(=O)Nc1ccc2nc3n(c(=O)c2c1)CCC3,1.0
378,O=C(CCC1CCN(Cc2ccccc2)CC1)c1cc2c3c(c1)CCN3C(=O)CCC2,1.0
379,CCCNC1CCc2ccc(OC(=O)N(C)CC)cc21,0.0
380,Cn1c2ccccc2c(=NCCCCN=c2c3c([nH]c4ccccc24)CCCC3)c2c3ccccc3[nH]c21,1.0
381,N=c1c2c([nH]c3c1CCCO3)CCC2,0.0
382,Cc1c(OC(=O)N(C)C)c2c(c[n+]1C)COC(C)OC2,0.0
383,CC[N+](CC)(CC)CCOc1cc(OCC[N+](CC)(CC)CC)c(C(=O)NCCCCCC(=O)NN=c2c3c([nH]c4ccccc24)CCCC3)cc1OCC[N+](CC)(CC)CC,0.0
384,COc1cc2c(cc1OC)C(=O)C(Cc1cc[n+](Cc3ccccc3)cc1)C2,1.0
385,CC(c1cc(O)c2c(c1)oc(=O)c1ccccc12)N(C)C,0.0
386,CCC1C(CC(C)C(=O)OC)OC23CCC(C4CC(C)C(=O)O4)N2CCCCC13,0.0
387,CC(=O)NCCc1c[nH]c2ccc(OC(=O)NCCCCCCCCCCCCN=c3c4c([nH]c5cc(Cl)ccc35)CCCC4)cc12,1.0
388,CCCCNC(=O)Oc1ccc2c(c1)C1CCN(CC)C1C2,0.0
389,Clc1ccc(CNC2CCN(Cc3ccccc3)C2)cc1,1.0
390,CC(=O)C1=CN(Cc2cccc(Cl)c2)C=CC1CC1Cc2cc(F)ccc2C1=O,0.0
391,O=C1CC(=NCCN=c2c3c([nH]c4cc(Cl)ccc24)CCCC3)C(=O)c2ccccc21,1.0
392,CCCCNC(=O)Oc1cccc(CN(C)CCCOc2ccc3c(=O)c4cccnc4oc3c2)c1,1.0
393,O=C(N=c1cccc(-c2cn(CCN=c3c4c([nH]c5ccccc35)CCCC4)nn2)[nH]1)Nc1cccc2c1C1CCCCN1C2=O,1.0
394,CCOC(=O)C1C(C)=Nc2[nH]c3c(c(=N)c2C1c1ccccc1[N+](=O)[O-])CCCC3,1.0
395,OCC1CCCN(Cc2ccccc2)C1,0.0
396,CCC(C)(C)NCC(O)c1cc(OC(=O)N(C)C)cc(OC(=O)N(C)C)c1,0.0
397,COc1ccccc1CNCCCCCCNC(=O)c1cc(Cl)nc(Cl)c1,0.0
398,O=C(C=Cc1ccc(OCCCCCCN2CCCC2)cc1)c1ccc(OCCCCCCN2CCCC2)cc1O,1.0
399,COc1cc2c(cc1OC)C(=O)C(=Cc1ccc(N3CC[N+](C)(Cc4ccccc4Cl)CC3)cc1)C2,1.0
400,COc1ccccc1C(=O)Nc1ccc2c(c1)CN(C(=O)c1ccccc1OC)C(=O)C2,1.0
401,Oc1cc(C=Nc2c3c(nc4ccccc24)CCCC3)cc(O)c1O,0.0
402,CCN(CCCCCC=Nc1cc(O)c(NCCCCCCN(CC)Cc2ccccc2OC)cc1O)Cc1ccccc1OC,1.0
403,O=C1C(=Cc2ccc[nH]2)CN(Cc2ccccc2)CC1=Cc1ccc[nH]1,0.0
404,COc1cc2c(cc1OC)C(=O)C(Cc1cc[n+](Cc3ccccc3)cc1C#N)C2,1.0
405,Cc1ccccc1CN1CCC(C(=O)N=c2[nH]c(-c3ccc(Cl)cc3)c(-c3ccc(Cl)cc3)s2)CC1,0.0
406,N=c1c2c([nH]c3ccccc13)CCCC2O,1.0
407,COC(=O)C1=C(C)OP(=O)(OC)CCC1COCc1ccccc1,0.0
408,OCCN1CCN(c2nc(=NCc3cccc4ccccc34)cc[nH]2)CC1,0.0
409,Nc1ccc2c(c1)c(OCc1ccc3ccccc3c1)nn2CCN1CCCCC1,0.0
410,COc1cc(C=NO)c(O)c(CN2CCc3cc(OC)c(OC)cc3C2)c1,0.0
411,COc1ccc2[nH]cc(CCCN3CCN(C(=O)CN4CCN(C(=O)c5cccc(Cl)c5)CC4)CC3)c2c1,0.0
412,Cc1ccc2[nH]c(-c3ccc(OCCN(C)C)cc3)nc2c1,0.0
413,COC(=O)c1cc2c(=N)c3c([nH]c2nc1C)CCCC3,1.0
414,COc1cc2[se]n(-c3ccc(CCN4CCCC4)cc3)c(=O)c2cc1OC,0.0
415,O=C(Cc1c[nH]c2ccccc12)NCCCCCCCN=c1c2c([nH]c3cc(Cl)ccc13)CCCC2,1.0
416,CCOC(=O)C1C(C)=Nc2[nH]c3c(c(=N)c2C1c1cccnc1)CCCC3,1.0
417,COc1ccc(CN=c2c3c([nH]c4ccccc24)CCCC3)cc1OC,0.0
418,O=C(Nc1cc2ccccc2oc1=O)c1ccc(Cl)c(Cl)c1,0.0
419,N#Cc1c(Cl)[nH]c(=NCCCC2CCN(Cc3ccccc3)CC2)c(C#N)c1-c1ccccc1,0.0
420,O=C(CC1CCN(Cc2ccccc2)CC1)NCCc1c[nH]c2ccccc12,0.0
421,COc1cc2c(cc1OC)C(c1ccccc1)N(CCCCCCc1ccc(O)c(C=NO)n1)CC2,0.0
422,C#CCN1CCCC(COC(=O)N(C)CC)C1,0.0
423,O=C(CN1CCC2c3ccccc3NC2C1)Oc1ccc(C=C2CCn3c2nc2ccccc2c3=O)cc1,1.0
424,CNC(=O)c1sc(-c2cc[nH]c(=NC(=O)C3CC3)c2)nc1OCC1CCN(Cc2ccc(F)c(F)c2)CC1,0.0
425,CC(c1cccc(OC(=O)N(C)C)c1)N1CCCCC1,1.0
426,COc1cc(C2c3ccc4ccccc4c3Oc3[nH]c4c(c(=N)c32)CCCC4)ccc1O,1.0
427,N=c1c2c([nH]c3cnccc13)CCCC2,0.0
428,c1ccc2c(=NCCCCC[Se]CCCCCN=c3c4c([nH]c5ccccc35)CCCC4)c3c([nH]c2c1)CCCC3,1.0
429,COC(=O)c1ccccc1C[n+]1ccc(CC2Cc3cc(OC)c(OC)cc3C2=O)c(C(=O)Oc2c(Cl)cc(Cl)cc2Cl)c1,1.0
430,COc1cccc2c1C=[N+](c1ccc(Br)cc1Br)CC2,0.0
431,O=C(NCCCCCc1ccccc1)Oc1ccc(Cn2cc(COc3ccc4ccc(=O)oc4c3)nn2)cc1,1.0
432,O=C(CCc1ccc2nc(-c3ccccc3)c3c(c2c1)OCCC3)NCCCCN=c1c2c([nH]c3cc(Cl)ccc13)CCCC2,1.0
433,COc1ccc(-c2ccc(OCC(=O)NCCCN3CCCCC3)cc2)cc1,0.0
434,COc1c(C(=O)CCC2CCN(Cc3ccccc3)CC2)cc(Cl)c2[nH]c([Si](C)(C)C)cc12,1.0
435,COc1cc(N)c(Cl)cc1C(=O)CCC1CCN(CC2CCC2)CC1,1.0
436,O=C(CCC1CCN(Cc2ccccc2F)CC1)c1cc2c3c(ccn3C(=O)CC2)c1,1.0
437,Cc1ccccc1NC(=O)Oc1ccc2c(c1)C1(C)CCN(Cc3ccccc3)C1N2Cc1ccccc1,0.0
438,c1ccc2c(=NCCCCCCCN3CCOCC3)c3c([nH]c2c1)CCCC3,1.0
439,CC(C)c1ccc(NC(=O)Oc2ccc3c(c2)C2(C)CCN(C)C2N3C)cc1,1.0
440,CC=C1C2C=C(C)CC1(N=CC=Cc1ccc(N(C)C)cc1)c1ccc(=O)[nH]c1C2,1.0
441,Cc1ccc(-c2[nH]c(=NCC3CCN(Cc4ccc(F)cc4)CC3)sc2-c2ccc(C)cc2)cc1,1.0
442,CCCCN1CCC(CCC(=O)c2ccc(N)cc2OC)CC1,1.0
443,CN1Cc2cc(O)ccc2N(C)C1c1ccc(F)cc1,0.0
444,O=C(CCN1CCC2c3ccccc3NC2C1)Nc1ccc(C=C2CCn3c2nc2ccccc2c3=O)cc1,1.0
445,C#CC1(OC[n+]2ccn(C)c2C=NO)CCCC1,0.0
446,COc1cc2c(cc1OC)C(=O)C(=Cc1ccc(CN3CCOCC3)c(O)c1)O2,0.0
447,CCCCN1CCC(CCC(=O)c2cc(I)c(N)cc2OC)CC1,1.0
448,COc1cc2c(cc1OC)C(=O)C1(C2)C(c2ccc(F)cc2)CN(C)C12C(=O)Nc1ccc([N+](=O)[O-])cc12,0.0
449,Cc1c(C)c2ccc(OCc3ccc(CN(C)Cc4ccccc4)cc3)cc2oc1=O,1.0
450,CNC(=O)Oc1cccc(CN(C)CCCOc2ccc3c(=O)c4ccccc4oc3c2)c1,1.0
451,CC(C)=CCC1CC2(CC=C(C)C)C(=O)C(C(=O)C(C)C)(C(=O)C3=C2OC(C(C)(C)O)C3)C1(C)CCC(=O)C(C)C,0.0
452,CCN(C)c1ccc(C=C2Cc3cc(OC)c(OCCN4CCCCC4)cc3C2=O)cc1,1.0
453,Cc1ccc(CN2CCC(CC(=O)NCCc3c[nH]c4ccccc34)CC2)cc1,0.0
454,COc1ccc(C=NNC(=O)CN2CCC(Cc3ccccc3)CC2)cc1OC,0.0
455,COc1ccccc1CNCCCCCCNCCCCCNCCCCCCNCc1ccccc1OC,0.0
456,NC(Cc1c[nH]c2ccccc12)C(=O)NCCCCCCCN=c1c2c([nH]c3ccccc13)CCCC2,1.0
457,COc1ccc(-c2[nH]c(=NC(=O)C3CCN(Cc4ccc(F)cc4C(F)(F)F)CC3)sc2-c2ccc(OC)cc2)cc1,0.0
458,CCOC(=O)c1cc2c(=N)c3c([nH]c2nc1C)CCCCC3,0.0
459,O=C1CC(c2ccc(OCCCCN3CCc4ccccc4C3)cc2)Oc2cc(OCCCCN3CCc4ccccc4C3)cc(O)c21,0.0
460,C#CCCOC[n+]1ccn(C(C)(C)C)c1C=NO,0.0
